sample_idx,predicted_class,original_prediction,baseline_prediction,r2_mean,method,deletion_auc,insertion_auc,gap_auc,n_positive_segments
596,0,0.012497435323894,0.0084176491945981,-0.3036103204389427,Relevancia absoluta,0.2882781507602582,0.7317547078710049,0.4434765571107467,
596,0,0.012497435323894,0.0084176491945981,-0.3036103204389427,Solo secciones positivas,0.8880228914908672,0.0002372707568889,-0.8877856207339783,19.0
597,0,0.0081796236336231,0.0084176491945981,-0.0660596849122859,Relevancia a secas,0.0082560359367302,0.0084435430488416,0.0001875071121113,
597,0,0.0081796236336231,0.0084176491945981,-0.0660596849122859,Relevancia absoluta,0.0082560359367302,0.0084435430488416,0.0001875071121113,
597,0,0.0081796236336231,0.0084176491945981,-0.0660596849122859,Solo secciones positivas,,,,0.0
598,1,0.9999996423721312,0.0084176491945981,-0.2976741412065675,Relevancia a secas,0.2867981311832775,0.9861011803150176,0.6993030491317402,
598,1,0.9999996423721312,0.0084176491945981,-0.2976741412065675,Relevancia absoluta,0.4546804093487694,0.9860994153552584,0.531419006006489,
598,1,0.9999996423721312,0.0084176491945981,-0.2976741412065675,Solo secciones positivas,0.0238339418227823,0.976173460483551,0.9523395186607688,21.0
599,0,0.0084443092346191,0.0084176491945981,-0.0636968776395844,Relevancia a secas,0.0164664609926856,0.0095173174825807,-0.0069491435101048,
599,0,0.0084443092346191,0.0084176491945981,-0.0636968776395844,Relevancia absoluta,0.0089985320551527,0.0114278400109873,0.0024293079558345,
599,0,0.0084443092346191,0.0084176491945981,-0.0636968776395844,Solo secciones positivas,0.0209084672128988,0.009439372871485,-0.0114690943414138,18.0
600,0,0.0068020434118807,0.0084176491945981,-0.8312180102334358,Relevancia a secas,0.0230615401330093,0.0060149735848729,-0.0170465665481363,
600,0,0.0068020434118807,0.0084176491945981,-0.8312180102334358,Relevancia absoluta,0.0071931129399066,0.0082416752896582,0.0010485623497515,
600,0,0.0068020434118807,0.0084176491945981,-0.8312180102334358,Solo secciones positivas,0.0378702487214468,0.0059907401737291,-0.0318795085477177,16.0
601,0,0.0121641186997294,0.0084176491945981,-0.9801441034750829,Relevancia a secas,0.0645189843295762,0.0146847020110322,-0.049834282318544,
601,0,0.0121641186997294,0.0084176491945981,-0.9801441034750829,Relevancia absoluta,0.078169606703644,0.1005012401793566,0.0223316334757125,
601,0,0.0121641186997294,0.0084176491945981,-0.9801441034750829,Solo secciones positivas,0.1083172430517152,0.0122250381973572,-0.0960922048543579,16.0
602,1,0.9999997615814208,0.0084176491945981,-0.1013555232840326,Relevancia a secas,0.1079842120361623,0.9862143264876472,0.8782301144514848,
602,1,0.9999997615814208,0.0084176491945981,-0.1013555232840326,Relevancia absoluta,0.8881988508833779,0.8350050877779721,-0.0531937631054058,
602,1,0.9999997615814208,0.0084176491945981,-0.1013555232840326,Solo secciones positivas,0.0238095182628026,0.9763674338658652,0.9525579156030624,21.0
603,1,0.9943511486053468,0.0084176491945981,-0.575396569967408,Relevancia a secas,0.0694828995848526,0.8546609357775498,0.7851780361926971,
603,1,0.9943511486053468,0.0084176491945981,-0.575396569967408,Relevancia absoluta,0.4947977687155953,0.4056602664738185,-0.0891375022417767,
603,1,0.9943511486053468,0.0084176491945981,-0.575396569967408,Solo secciones positivas,0.0292456185117541,0.9708357348161584,0.9415901163044044,17.0
604,0,0.0080921184271574,0.0084176491945981,0.3081581982697652,Relevancia a secas,0.0118902720148778,0.007608807606933,-0.0042814644079448,
604,0,0.0080921184271574,0.0084176491945981,0.3081581982697652,Relevancia absoluta,0.0090400736727234,0.0093344619445916,0.0002943882718682,
604,0,0.0080921184271574,0.0084176491945981,0.3081581982697652,Solo secciones positivas,0.0154515419022313,0.0068406968244484,-0.0086108450777828,14.0
605,1,0.994698166847229,0.0084176491945981,-0.9605415895888127,Relevancia a secas,0.2439775944585566,0.9661684222519396,0.722190827793383,
605,1,0.994698166847229,0.0084176491945981,-0.9605415895888127,Relevancia absoluta,0.7094507019234393,0.9172340453498894,0.2077833434264501,
605,1,0.994698166847229,0.0084176491945981,-0.9605415895888127,Solo secciones positivas,0.1465181548458108,0.9240503553301096,0.7775322004842988,16.0
606,0,0.0162606425583362,0.0084176491945981,-0.5744023395650861,Relevancia a secas,0.6651246004686172,0.2010894487611949,-0.4640351517074222,
606,0,0.0162606425583362,0.0084176491945981,-0.5744023395650861,Relevancia absoluta,0.2168178843955198,0.1710242711059335,-0.0457936132895863,
606,0,0.0162606425583362,0.0084176491945981,-0.5744023395650861,Solo secciones positivas,0.9456275319275648,0.2505251607331245,-0.6951023711944404,23.0
607,0,0.0163290873169899,0.0084176491945981,-0.4456485587471085,Relevancia a secas,0.0118117220182385,0.011292400408441,-0.0005193216097975,
607,0,0.0163290873169899,0.0084176491945981,-0.4456485587471085,Relevancia absoluta,0.0080324773185162,0.0137428186588092,0.005710341340293,
607,0,0.0163290873169899,0.0084176491945981,-0.4456485587471085,Solo secciones positivas,0.0194971604893604,0.0006079692454932,-0.0188891912438672,12.0
608,0,0.0488963276147842,0.0084176491945981,-0.7787747957320671,Relevancia a secas,0.6095025419878464,0.117834773666497,-0.4916677683213493,
608,0,0.0488963276147842,0.0084176491945981,-0.7787747957320671,Relevancia absoluta,0.2143947970212644,0.0112046749704985,-0.2031901220507658,
608,0,0.0488963276147842,0.0084176491945981,-0.7787747957320671,Solo secciones positivas,0.7537949275639323,0.0038701297720156,-0.7499247977919166,18.0
609,0,0.0081360060721635,0.0084176491945981,-0.9326971048533526,Relevancia a secas,0.4283147370184048,0.0841502957175382,-0.3441644413008665,
609,0,0.0081360060721635,0.0084176491945981,-0.9326971048533526,Relevancia absoluta,0.011100678704679,0.0112434386133423,0.0001427599086633,
609,0,0.0081360060721635,0.0084176491945981,-0.9326971048533526,Solo secciones positivas,0.8126823882468873,0.1352435261683745,-0.6774388620785128,18.0
610,1,0.9999953508377076,0.0084176491945981,-0.7195562209480872,Relevancia a secas,0.2657172852397404,0.8865976391567124,0.620880353916972,
610,1,0.9999953508377076,0.0084176491945981,-0.7195562209480872,Relevancia absoluta,0.6846906102513718,0.7178447054616232,0.0331540952102513,
610,1,0.9999953508377076,0.0084176491945981,-0.7195562209480872,Solo secciones positivas,0.3055537641048431,0.9496914098660152,0.644137645761172,18.0
611,1,0.9998376369476318,0.0084176491945981,-25.369914016345945,Relevancia a secas,0.4591261363939643,0.9862015148003896,0.5270753784064253,
611,1,0.9998376369476318,0.0084176491945981,-25.369914016345945,Relevancia absoluta,0.3485133032038224,0.9854156557056638,0.6369023525018414,
611,1,0.9998376369476318,0.0084176491945981,-25.369914016345945,Solo secciones positivas,0.1944159547079819,0.9724560446209378,0.7780400899129559,18.0
612,0,0.0081850485876202,0.0084176491945981,-0.0477281263692565,Relevancia a secas,0.0082703525097005,0.0084171637427061,0.0001468112330055,
612,0,0.0081850485876202,0.0084176491945981,-0.0477281263692565,Relevancia absoluta,0.0082703525097005,0.0084171637427061,0.0001468112330055,
612,0,0.0081850485876202,0.0084176491945981,-0.0477281263692565,Solo secciones positivas,,,,0.0
613,1,1.0,0.0084176491945981,-0.8666530344513189,Relevancia a secas,0.0970733146321618,0.9398967747886976,0.8428234601565358,
613,1,1.0,0.0084176491945981,-0.8666530344513189,Relevancia absoluta,0.5417657413059948,0.9447846346431308,0.4030188933371359,
613,1,1.0,0.0084176491945981,-0.8666530344513189,Solo secciones positivas,0.0623388042229825,0.9793326010306675,0.916993796807685,24.0
614,0,0.008907358162105,0.0084176491945981,0.5880496308979105,Relevancia a secas,0.0105080837125165,0.0076426941797965,-0.00286538953272,
614,0,0.008907358162105,0.0084176491945981,0.5880496308979105,Relevancia absoluta,0.0090568837606244,0.0085724882988466,-0.0004843954617778,
614,0,0.008907358162105,0.0084176491945981,0.5880496308979105,Solo secciones positivas,0.0135174643041359,0.006046295321236,-0.0074711689828998,9.0
615,0,0.0313098132610321,0.0084176491945981,-0.0187329061221121,Relevancia a secas,0.7396911989328349,0.1119729379279849,-0.62771826100485,
615,0,0.0313098132610321,0.0084176491945981,-0.0187329061221121,Relevancia absoluta,0.4234371725081776,0.6243149124396343,0.2008777399314567,
615,0,0.0313098132610321,0.0084176491945981,-0.0187329061221121,Solo secciones positivas,0.8642691895365715,0.004624378610652,-0.8596448109259194,18.0
616,0,0.3099350929260254,0.0084176491945981,-0.4246186981924222,Relevancia a secas,0.6564913778307123,0.2517493509149738,-0.4047420269157384,
616,0,0.3099350929260254,0.0084176491945981,-0.4246186981924222,Relevancia absoluta,0.2256126459364572,0.689287286872665,0.4636746409362078,
616,0,0.3099350929260254,0.0084176491945981,-0.4246186981924222,Solo secciones positivas,0.97826605684617,0.0002475887391914,-0.9780184681069783,17.0
617,1,0.9993969202041626,0.0084176491945981,-0.4472207229921948,Relevancia a secas,0.018649645074725,0.8147603453447421,0.7961107002700171,
617,1,0.9993969202041626,0.0084176491945981,-0.4472207229921948,Relevancia absoluta,0.1324588458770045,0.7386869951668712,0.6062281492898667,
617,1,0.9993969202041626,0.0084176491945981,-0.4472207229921948,Solo secciones positivas,0.0255846423278853,0.668431743606925,0.6428471012790397,20.0
618,1,0.999566376209259,0.0084176491945981,-0.4226193537693715,Relevancia a secas,0.0234383018174844,0.9490702221066588,0.9256319202891744,
618,1,0.999566376209259,0.0084176491945981,-0.4226193537693715,Relevancia absoluta,0.7196794265570738,0.903288759372016,0.1836093328149421,
618,1,0.999566376209259,0.0084176491945981,-0.4226193537693715,Solo secciones positivas,0.0242825488324347,0.9129604275914884,0.8886778787590537,21.0
619,0,0.0260446779429912,0.0084176491945981,-0.9132385867012734,Relevancia a secas,0.4379762404908737,0.0310106452606204,-0.4069655952302532,
619,0,0.0260446779429912,0.0084176491945981,-0.9132385867012734,Relevancia absoluta,0.2175213292939588,0.2165618849556065,-0.0009594443383522,
619,0,0.0260446779429912,0.0084176491945981,-0.9132385867012734,Solo secciones positivas,0.739696649050242,0.0418540977529789,-0.6978425512972631,19.0
620,0,0.0080266967415809,0.0084176491945981,-0.0275690733260562,Relevancia a secas,0.0082628171092697,0.0081979712471365,-6.484586213316261e-05,
620,0,0.0080266967415809,0.0084176491945981,-0.0275690733260562,Relevancia absoluta,0.0082498673216572,0.0082152558224541,-3.4611499203104565e-05,
620,0,0.0080266967415809,0.0084176491945981,-0.0275690733260562,Solo secciones positivas,0.008159639313817,0.0082775894552469,0.0001179501414299,1.0
621,0,0.0094275083392858,0.0084176491945981,-1.298542751237313,Relevancia a secas,0.1500754250834385,0.0054348754187635,-0.144640549664675,
621,0,0.0094275083392858,0.0084176491945981,-1.298542751237313,Relevancia absoluta,0.0125151846764816,0.0103735907727645,-0.002141593903717,
621,0,0.0094275083392858,0.0084176491945981,-1.298542751237313,Solo secciones positivas,0.2547827647067606,0.0013692652402824,-0.2534134994664782,20.0
622,0,0.0180601458996534,0.0084176491945981,-0.9314426087170486,Relevancia a secas,0.2078040309198614,0.0251925197533435,-0.1826115111665179,
622,0,0.0180601458996534,0.0084176491945981,-0.9314426087170486,Relevancia absoluta,0.0980565002472657,0.0219234150782641,-0.0761330851690016,
622,0,0.0180601458996534,0.0084176491945981,-0.9314426087170486,Solo secciones positivas,0.4772921309161645,0.0354006709530949,-0.4418914599630695,13.0
623,1,1.0,0.0084176491945981,-0.6842371019630881,Relevancia a secas,0.0411477540539827,0.5475464041551782,0.5063986501011954,
623,1,1.0,0.0084176491945981,-0.6842371019630881,Relevancia absoluta,0.1605491606251605,0.706495492046492,0.5459463314213314,
623,1,1.0,0.0084176491945981,-0.6842371019630881,Solo secciones positivas,0.0294135929683917,0.9120131751851124,0.8825995822167206,17.0
624,1,1.0,0.0084176491945981,-0.8933643771646681,Relevancia a secas,0.1754775577897413,0.985592007637024,0.8101144498472825,
624,1,1.0,0.0084176491945981,-0.8933643771646681,Relevancia absoluta,0.8891536964931424,0.9855833732419544,0.0964296767488119,
624,1,1.0,0.0084176491945981,-0.8933643771646681,Solo secciones positivas,0.0625,0.978390281399091,0.915890281399091,24.0
625,0,0.008330718614161,0.0084176491945981,-7.577908151910537,Relevancia a secas,0.0424440047548463,0.0070733146211649,-0.0353706901336813,
625,0,0.008330718614161,0.0084176491945981,-7.577908151910537,Relevancia absoluta,0.0095549868161065,0.0112957152693221,0.0017407284532156,
625,0,0.008330718614161,0.0084176491945981,-7.577908151910537,Solo secciones positivas,0.0635019334565316,0.0058411754379492,-0.0576607580185823,21.0
626,1,1.0,0.0084176491945981,-0.7433946145704606,Relevancia a secas,0.0166526474689137,0.9728917752703032,0.9562391278013894,
626,1,1.0,0.0084176491945981,-0.7433946145704606,Relevancia absoluta,0.2475193116800086,0.9171361782484584,0.6696168665684498,
626,1,1.0,0.0084176491945981,-0.7433946145704606,Solo secciones positivas,0.0294126352408629,0.9425944335320418,0.9131817982911788,17.0
627,0,0.0079551842063665,0.0084176491945981,0.2445936678772182,Relevancia a secas,0.0098696785409831,0.0082301288299883,-0.0016395497109947,
627,0,0.0079551842063665,0.0084176491945981,0.2445936678772182,Relevancia absoluta,0.0091327467622856,0.0089783563485576,-0.000154390413728,
627,0,0.0079551842063665,0.0084176491945981,0.2445936678772182,Solo secciones positivas,0.0127603746950626,0.0066588709929159,-0.0061015037021466,7.0
628,0,0.0065876091830432,0.0084176491945981,-0.7407081273836267,Relevancia a secas,0.3679471189906407,0.0186196753574121,-0.3493274436332285,
628,0,0.0065876091830432,0.0084176491945981,-0.7407081273836267,Relevancia absoluta,0.014720751878081,0.1552418229791025,0.1405210711010214,
628,0,0.0065876091830432,0.0084176491945981,-0.7407081273836267,Solo secciones positivas,0.6247865316225216,0.0269410540815442,-0.5978454775409774,20.0
629,1,0.9590463638305664,0.0084176491945981,-1.01841647928366,Relevancia a secas,0.1202088368357587,0.9241321123230996,0.8039232754873408,
629,1,0.9590463638305664,0.0084176491945981,-1.01841647928366,Relevancia absoluta,0.3480872236050803,0.8895371129037811,0.5414498892987007,
629,1,0.9590463638305664,0.0084176491945981,-1.01841647928366,Solo secciones positivas,0.0338608607516734,0.8634847126361963,0.8296238518845228,19.0
630,1,1.0,0.0084176491945981,-1.3042957299169629,Relevancia a secas,0.5945104576188989,0.9862275189823576,0.3917170613634586,
630,1,1.0,0.0084176491945981,-1.3042957299169629,Relevancia absoluta,0.9583372038970184,0.9862279660171932,0.0278907621201748,
630,1,1.0,0.0084176491945981,-1.3042957299169629,Solo secciones positivas,0.3235416163226098,0.9708358119515812,0.6472941956289714,17.0
631,0,0.0083828782662749,0.0084176491945981,0.4138697594406471,Relevancia a secas,0.0099561071126825,0.0083490139546079,-0.0016070931580745,
631,0,0.0083828782662749,0.0084176491945981,0.4138697594406471,Relevancia absoluta,0.0092786905717932,0.008746065147635,-0.0005326254241582,
631,0,0.0083828782662749,0.0084176491945981,0.4138697594406471,Solo secciones positivas,0.0107922533837457,0.0071313471222917,-0.003660906261454,6.0
632,1,1.0,0.0084176491945981,-0.8427231257722585,Relevancia a secas,0.984525817963812,0.9862280223104688,0.0017022043466569,
632,1,1.0,0.0084176491945981,-0.8427231257722585,Relevancia absoluta,0.923460616791595,0.9855872061517504,0.0621265893601553,
632,1,1.0,0.0084176491945981,-0.8427231257722585,Solo secciones positivas,0.9999999929876888,0.9708358119515812,-0.0291641810361076,17.0
633,1,0.99999737739563,0.0084176491945981,-0.9023699935243608,Relevancia a secas,0.043515151274574,0.9029130987437384,0.8593979474691643,
633,1,0.99999737739563,0.0084176491945981,-0.9023699935243608,Relevancia absoluta,0.2309962338650424,0.850290901889442,0.6192946680243996,
633,1,0.99999737739563,0.0084176491945981,-0.9023699935243608,Solo secciones positivas,0.022854154784953,0.8480380543592416,0.8251838995742885,23.0
634,1,0.9995200634002686,0.0084176491945981,-0.7654157430016142,Relevancia a secas,0.3358848630795414,0.9592996573903494,0.6234147943108079,
634,1,0.9995200634002686,0.0084176491945981,-0.7654157430016142,Relevancia absoluta,0.0345103122357618,0.8758495419476983,0.8413392297119364,
634,1,0.9995200634002686,0.0084176491945981,-0.7654157430016142,Solo secciones positivas,0.0318520070695133,0.9302445428357238,0.8983925357662104,21.0
635,1,1.0,0.0084176491945981,-0.5920691638404019,Relevancia a secas,0.2917128023174546,0.7943972448507944,0.5026844425333398,
635,1,1.0,0.0084176491945981,-0.5920691638404019,Relevancia absoluta,0.6278915243844192,0.9306724707647744,0.3027809463803552,
635,1,1.0,0.0084176491945981,-0.5920691638404019,Solo secciones positivas,0.1387474073305016,0.972445805867513,0.8336983985370113,18.0
636,0,0.0075533622875809,0.0084176491945981,-0.5222022153841472,Relevancia a secas,0.5027406244642204,0.0637854125549012,-0.4389552119093191,
636,0,0.0075533622875809,0.0084176491945981,-0.5222022153841472,Relevancia absoluta,0.1082409629468909,0.0144099083069401,-0.0938310546399508,
636,0,0.0075533622875809,0.0084176491945981,-0.5222022153841472,Solo secciones positivas,0.7127786493419032,0.0016130288115123,-0.7111656205303908,19.0
637,0,0.2159814983606338,0.0084176491945981,-0.3537982535663452,Relevancia a secas,0.5513153399580107,0.0335119884370619,-0.5178033515209488,
637,0,0.2159814983606338,0.0084176491945981,-0.3537982535663452,Relevancia absoluta,0.2885012924541822,0.4593061855994165,0.1708048931452342,
637,0,0.2159814983606338,0.0084176491945981,-0.3537982535663452,Solo secciones positivas,0.950618210960837,0.0070804757141398,-0.9435377352466972,17.0
638,1,1.0,0.0084176491945981,-0.4821424237701611,Relevancia a secas,0.1119597347874361,0.9862182752953634,0.8742585405079273,
638,1,1.0,0.0084176491945981,-0.4821424237701611,Relevancia absoluta,0.6677207899858685,0.9862280223104688,0.3185072323246004,
638,1,1.0,0.0084176491945981,-0.4821424237701611,Solo secciones positivas,0.0312725297496854,0.969013050198555,0.9377405204488696,16.0
639,1,1.0,0.0084176491945981,-1.1100646412763235,Relevancia a secas,0.3921887617972164,0.98546911113792,0.5932803493407035,
639,1,1.0,0.0084176491945981,-1.1100646412763235,Relevancia absoluta,0.8366342824366357,0.901382455443834,0.0647481730071982,
639,1,1.0,0.0084176491945981,-1.1100646412763235,Solo secciones positivas,0.0844167821547569,0.9708358119515812,0.8864190297968243,17.0
640,1,0.9928814172744752,0.0084176491945981,-0.6622495821152651,Relevancia a secas,0.7114982623671507,0.9645924344658852,0.2530941720987344,
640,1,0.9928814172744752,0.0084176491945981,-0.6622495821152651,Relevancia absoluta,0.9584869565442204,0.9149637122948964,-0.0435232442493239,
640,1,0.9928814172744752,0.0084176491945981,-0.6622495821152651,Solo secciones positivas,0.5304864321020274,0.9364443644881248,0.4059579323860974,20.0
641,0,0.0089483428746461,0.0084176491945981,-1.264715472772334,Relevancia a secas,0.4634703115249674,0.0308804429101874,-0.4325898686147799,
641,0,0.0089483428746461,0.0084176491945981,-1.264715472772334,Relevancia absoluta,0.3144146984236108,0.2706079785970763,-0.0438067198265344,
641,0,0.0089483428746461,0.0084176491945981,-1.264715472772334,Solo secciones positivas,0.9181554054512696,0.0453762043369698,-0.8727792011142999,17.0
642,0,0.0084212832152843,0.0084176491945981,-0.7015864791153474,Relevancia a secas,0.0209959807140486,0.0095102800854614,-0.0114857006285871,
642,0,0.0084212832152843,0.0084176491945981,-0.7015864791153474,Relevancia absoluta,0.0094088786680783,0.0113548940845898,0.0019460154165114,
642,0,0.0084212832152843,0.0084176491945981,-0.7015864791153474,Solo secciones positivas,0.0343986392021179,0.0104678610960642,-0.0239307781060536,15.0
643,0,0.0081304861232638,0.0084176491945981,-0.0573283328569135,Relevancia a secas,0.0082695967931714,0.0083297111818359,6.011438866456408e-05,
643,0,0.0081304861232638,0.0084176491945981,-0.0573283328569135,Relevancia absoluta,0.0082695967931714,0.0083297111818359,6.011438866456408e-05,
643,0,0.0081304861232638,0.0084176491945981,-0.0573283328569135,Solo secciones positivas,,,,0.0
644,1,1.0,0.0084176491945981,-0.7320023572590688,Relevancia a secas,0.2923752120064171,0.8567903133160953,0.5644151013096783,
644,1,1.0,0.0084176491945981,-0.7320023572590688,Relevancia absoluta,0.4920891639132058,0.6829308642209814,0.1908417003077755,
644,1,1.0,0.0084176491945981,-0.7320023572590688,Solo secciones positivas,0.0264675238590124,0.8851091686734243,0.8586416448144119,19.0
645,0,0.0089857559651136,0.0084176491945981,0.3160203217916182,Relevancia a secas,0.0115902427997854,0.0080262488918378,-0.0035639939079475,
645,0,0.0089857559651136,0.0084176491945981,0.3160203217916182,Relevancia absoluta,0.0088142021300478,0.0103435388300567,0.0015293367000089,
645,0,0.0089857559651136,0.0084176491945981,0.3160203217916182,Solo secciones positivas,0.0140422786896427,0.0070379232056438,-0.0070043554839988,15.0
646,0,0.012568031437695,0.0084176491945981,-5.249932551812448,Relevancia a secas,0.0145897117003591,0.005987265774618,-0.0086024459257411,
646,0,0.012568031437695,0.0084176491945981,-5.249932551812448,Relevancia absoluta,0.0125156526014001,0.0305415157539149,0.0180258631525147,
646,0,0.012568031437695,0.0084176491945981,-5.249932551812448,Solo secciones positivas,0.0140634618906511,0.0043467412211207,-0.0097167206695303,18.0
647,1,0.9999971389770508,0.0084176491945981,-1.43585491018797,Relevancia a secas,0.4595855757742046,0.9718935795956188,0.5123080038214143,
647,1,0.9999971389770508,0.0084176491945981,-1.43585491018797,Relevancia absoluta,0.9093678635545076,0.7763775077958902,-0.1329903557586174,
647,1,0.9999971389770508,0.0084176491945981,-1.43585491018797,Solo secciones positivas,0.4507927014897155,0.941217129721361,0.4904244282316454,17.0
648,0,0.0310694016516208,0.0084176491945981,-1.383045597848454,Relevancia a secas,0.2550618143803957,0.0722519105621807,-0.182809903818215,
648,0,0.0310694016516208,0.0084176491945981,-1.383045597848454,Relevancia absoluta,0.1417098766489491,0.1712038940879412,0.0294940174389921,
648,0,0.0310694016516208,0.0084176491945981,-1.383045597848454,Solo secciones positivas,0.4757311788698037,0.0065132228693679,-0.4692179560004357,15.0
649,0,0.008759768679738,0.0084176491945981,0.4408635352786159,Relevancia a secas,0.0093805319500259,0.0082700615102011,-0.0011104704398247,
649,0,0.008759768679738,0.0084176491945981,0.4408635352786159,Relevancia absoluta,0.0079303529605062,0.0094674029128832,0.001537049952377,
649,0,0.008759768679738,0.0084176491945981,0.4408635352786159,Solo secciones positivas,0.0122367708245292,0.0064025773899629,-0.0058341934345662,8.0
650,0,0.0083424858748912,0.0084176491945981,0.0204399879762814,Relevancia a secas,0.0087808930418557,0.0081702801398932,-0.0006106129019624,
650,0,0.0083424858748912,0.0084176491945981,0.0204399879762814,Relevancia absoluta,0.0087704410931716,0.0081534689913193,-0.0006169721018522,
650,0,0.0083424858748912,0.0084176491945981,0.0204399879762814,Solo secciones positivas,0.0086669800803065,0.0080928253009915,-0.0005741547793149,2.0
651,1,1.0,0.0084176491945981,-0.8309792342504825,Relevancia a secas,0.4863273649114287,0.8662621350376867,0.3799347701262579,
651,1,1.0,0.0084176491945981,-0.8309792342504825,Relevancia absoluta,0.8371778577824848,0.8885868349655841,0.0514089771830993,
651,1,1.0,0.0084176491945981,-0.8309792342504825,Solo secciones positivas,0.2644820721710429,0.7169510661145014,0.4524689939434584,17.0
652,0,0.0071929167024791,0.0084176491945981,-0.2650326458167736,Relevancia a secas,0.4436905474738322,0.009843491405061,-0.4338470560687711,
652,0,0.0071929167024791,0.0084176491945981,-0.2650326458167736,Relevancia absoluta,0.0229400262081374,0.0497783008290247,0.0268382746208873,
652,0,0.0071929167024791,0.0084176491945981,-0.2650326458167736,Solo secciones positivas,0.905041402578354,0.0072709476973007,-0.8977704548810532,15.0
653,1,0.9999933242797852,0.0084176491945981,-0.5891526298439483,Relevancia a secas,0.3277008460146676,0.9861823982662624,0.6584815522515949,
653,1,0.9999933242797852,0.0084176491945981,-0.5891526298439483,Relevancia absoluta,0.5387598048387695,0.8745433563766322,0.3357835515378626,
653,1,0.9999933242797852,0.0084176491945981,-0.5891526298439483,Solo secciones positivas,0.5032417056252884,0.977463966066187,0.4742222604408986,22.0
654,1,0.8323900699615479,0.0084176491945981,-6.521253718342782,Relevancia a secas,0.0121210677880081,0.5857771320475472,0.5736560642595391,
654,1,0.8323900699615479,0.0084176491945981,-6.521253718342782,Relevancia absoluta,0.0121214807137748,0.4285789686772558,0.416457487963481,
654,1,0.8323900699615479,0.0084176491945981,-6.521253718342782,Solo secciones positivas,0.0216072593645776,0.5911068141460418,0.5694995547814642,20.0
655,1,0.9998767375946044,0.0084176491945981,-1.0643269250227276,Relevancia a secas,0.4055630033194456,0.9681858635611004,0.5626228602416548,
655,1,0.9998767375946044,0.0084176491945981,-1.0643269250227276,Relevancia absoluta,0.8543147199218056,0.9829207849171429,0.1286060649953371,
655,1,0.9998767375946044,0.0084176491945981,-1.0643269250227276,Solo secciones positivas,0.3610397378603626,0.937395499812232,0.5763557619518695,18.0
656,0,0.0079238610342144,0.0084176491945981,0.2356758855390531,Relevancia a secas,0.0086939951094488,0.007885902085238,-0.0008080930242107,
656,0,0.0079238610342144,0.0084176491945981,0.2356758855390531,Relevancia absoluta,0.0081228107317454,0.0083730023664732,0.0002501916347278,
656,0,0.0079238610342144,0.0084176491945981,0.2356758855390531,Solo secciones positivas,0.0095326287139739,0.0070863529108464,-0.0024462758031274,7.0
657,0,0.009205712005496,0.0084176491945981,-13.414809280654714,Relevancia a secas,0.1454843765693819,0.0101203846279531,-0.1353639919414288,
657,0,0.009205712005496,0.0084176491945981,-13.414809280654714,Relevancia absoluta,0.0098351994529366,0.0093883940329154,-0.0004468054200212,
657,0,0.009205712005496,0.0084176491945981,-13.414809280654714,Solo secciones positivas,0.3366146851330995,0.0094703801774552,-0.3271443049556442,14.0
658,0,0.0204856600612401,0.0084176491945981,-0.2224252679375936,Relevancia a secas,0.7742046046057819,0.2373762504554734,-0.5368283541503085,
658,0,0.0204856600612401,0.0084176491945981,-0.2224252679375936,Relevancia absoluta,0.6583644448417342,0.6217558880517672,-0.0366085567899669,
658,0,0.0204856600612401,0.0084176491945981,-0.2224252679375936,Solo secciones positivas,0.9725864264700148,0.004345360899021,-0.9682410655709938,18.0
659,0,0.0090484162792563,0.0084176491945981,-0.0041385814310086,Relevancia a secas,0.016550926077697,0.0089111953404628,-0.0076397307372341,
659,0,0.0090484162792563,0.0084176491945981,-0.0041385814310086,Relevancia absoluta,0.0116740145151399,0.0124377011735406,0.0007636866584006,
659,0,0.0090484162792563,0.0084176491945981,-0.0041385814310086,Solo secciones positivas,0.0210729461053715,0.0062090443063746,-0.0148639017989968,17.0
660,1,1.0,0.0084176491945981,-1.2627103021099937,Relevancia a secas,0.2352063298608734,0.9584592725279636,0.7232529426670903,
660,1,1.0,0.0084176491945981,-1.2627103021099937,Relevancia absoluta,0.5378609748314667,0.6251186258485997,0.087257651017133,
660,1,1.0,0.0084176491945981,-1.2627103021099937,Solo secciones positivas,0.4978364145099325,0.9120314003735344,0.4141949858636017,17.0
661,1,0.5270519256591797,0.0084176491945981,-0.7677645952402148,Relevancia a secas,0.2867053769079272,0.9113594187527068,0.6246540418447795,
661,1,0.5270519256591797,0.0084176491945981,-0.7677645952402148,Relevancia absoluta,0.8227900995148553,0.9419142597147988,0.1191241601999436,
661,1,0.5270519256591797,0.0084176491945981,-0.7677645952402148,Solo secciones positivas,0.1227811782435475,0.9133482672782108,0.7905670890346632,22.0
662,0,0.0080716786906123,0.0084176491945981,0.2524836525798785,Relevancia a secas,0.0123803699906501,0.0082089869279621,-0.004171383062688,
662,0,0.0080716786906123,0.0084176491945981,0.2524836525798785,Relevancia absoluta,0.0102521729293382,0.0085825617683844,-0.0016696111609538,
662,0,0.0080716786906123,0.0084176491945981,0.2524836525798785,Solo secciones positivas,0.0147333129841302,0.0077914690066661,-0.006941843977464,14.0
663,0,0.0088793756440281,0.0084176491945981,-2.017476310210663,Relevancia a secas,0.0517452266843368,0.0116302634382413,-0.0401149632460955,
