sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_abs,insertion_auc_abs,gap_auc_abs,deletion_auc_positive_first,insertion_auc_positive_first,gap_auc_positive_first,n_segments,n_positive_segments,error
527,1.0,0.008417649194598198,1,-0.9824467898305123,0.6523316378631996,0.5875389999173125,0.27602513196078843,-0.3115138679565241,0.15295152525780875,0.8287340148600228,0.6757824896022141,36,17,
528,0.007659391965717077,0.008417649194598198,0,0.20226529468718582,0.0625136182826898,0.008158933996622052,0.00804929765207427,-0.00010963634454778243,0.008231040343110051,0.007986944009150777,-0.00024409633395927437,35,2,
529,1.0,0.008417649194598198,1,-0.885440945797774,0.6940299504885978,0.7414424138454099,0.5413949333603775,-0.2000474804850324,0.26574151813225877,0.958450245231183,0.6927087270989243,36,13,
530,0.0080244867131114,0.008417649194598198,0,-0.01664864218031594,0.04196033489225679,0.008329940390669638,0.008313704618356295,-1.6235772313343347e-05,0.008414532471862106,0.008282668940309022,-0.00013186353155308396,36,1,
531,0.9999858140945435,0.008417649194598198,1,-0.7056250153608594,0.41940675142213935,0.5018663015570283,0.8774460387549016,0.3755797371978733,0.3209537512925741,0.9861911584933599,0.6652374072007858,36,18,
532,0.010776115581393242,0.008417649194598198,0,-0.359969610203693,0.4421217266867105,0.019928141315985057,0.021598235626394555,0.0016700943104094972,0.37300125589697725,0.14163831153160167,-0.23136294436537558,36,16,
533,1.0,0.008417649194598198,1,-0.1774153000288857,0.31373756863204105,0.3162696398030903,0.9019514405066682,0.5856818007035779,0.4258923745573589,0.9080125952346458,0.48212022067728694,36,17,
534,0.008398228324949741,0.008417649194598198,0,-0.050231788868098336,0.08545627753291563,0.008338025589990946,0.008667652521075474,0.00032962693108452845,0.008338025589990946,0.008667652521075474,0.00032962693108452845,36,0,
535,0.7126750946044922,0.008417649194598198,1,-1.4640423720147033,0.5280232028633856,0.5421725307565389,0.6623310418896531,0.12015851113311415,0.40627551302806714,0.5439873143065294,0.13771180127846222,36,17,
536,0.9988915324211121,0.008417649194598198,1,-0.6318400460898035,0.42630203937565603,0.5394156026369374,0.9553531664294295,0.415937563792492,0.0711719577086536,0.983439564704895,0.9122676069962414,36,19,
537,0.011801114305853844,0.008417649194598198,0,-0.6881557493493757,0.18242085566842023,0.5530723814542096,0.43026870231713277,-0.1228036791370768,0.8330778259163101,0.2636039687773114,-0.5694738571389987,36,19,
538,0.007907403632998466,0.008417649194598198,0,0.11462798677842026,0.08226855760669546,0.008396878127112158,0.00847173707249264,7.48589453804828e-05,0.008354463821483984,0.008472197223454714,0.00011773340197072935,36,3,
539,0.9985445737838745,0.008417649194598198,1,-0.8760590310068179,0.5820975996653676,0.8314214243501838,0.9682756538192432,0.13685422946905934,0.39408182700814315,0.9721598434779378,0.5780780164697947,36,21,
540,0.008085641078650951,0.008417649194598198,0,0.15143330747873346,0.1954773248492588,0.008746492624696758,0.00820592477814191,-0.0005405678465548475,0.008705000160261989,0.008215778610772557,-0.0004892215494894311,36,3,
541,0.10317756235599518,0.008417649194598198,0,-0.678886094250989,0.323913702521038,0.22847594918439856,0.5449243213395915,0.3164483721551929,0.8228124595350689,0.3957570126158134,-0.42705544691925545,36,16,
542,0.5478664040565491,0.008417649194598198,1,-0.8441763096602266,0.5640152881952704,0.6847143800312674,0.6153204550550285,-0.06939392497623886,0.47468761108599494,0.4952502200740128,0.020562608988017872,36,17,
543,0.98204505443573,0.008417649194598198,1,-1.4368580031213385,1.0666048215745734,0.8132284121173952,0.871360203393528,0.05813179127613288,0.48672717582187935,0.9821672936280569,0.4954401178061775,36,14,
544,0.008965599350631237,0.008417649194598198,0,-3.360223791279169,3.54703423107858,0.013517906915189492,0.009102286473434005,-0.004415620441755487,0.07413365756575432,0.007430633568825821,-0.0667030239969285,36,19,
545,0.008631005883216858,0.008417649194598198,0,0.40239397223517576,0.053521732955661684,0.009007050474691719,0.008318934589624405,-0.0006881158850673141,0.010059419657207198,0.007590650529083278,-0.0024687691281239203,36,10,
546,0.9980693459510803,0.008417649194598198,1,-0.6101850114555992,0.16583607031863523,0.03538135724784297,0.7938819583893444,0.7585006011415014,0.01502002326450116,0.8703886624555002,0.855368639190999,36,21,
547,0.9996159076690674,0.008417649194598198,1,-0.6313189867892703,0.8015161176223369,0.1721087008610185,0.7967751700133603,0.6246664691523418,0.4038809931383742,0.47735896523226984,0.07347797209389562,36,17,
548,0.012473887763917446,0.008417649194598198,0,-1.1382762415182595,0.5539179951381649,0.22178227899389139,0.43234040370831894,0.21055812471442756,0.3134533388591889,0.23994399281218648,-0.07350934604700243,36,20,
549,0.007938763126730919,0.008417649194598198,0,0.24579824963767685,0.05268107883934242,0.00839319896315121,0.008072590403672723,-0.00032060855947848785,0.008524134470563797,0.008000539331179527,-0.0005235951393842697,36,4,
550,0.008028389886021614,0.008417649194598198,0,-0.01749594032842825,0.07101881434533695,0.008374058538013035,0.008242579720293483,-0.00013147881771955264,0.008370796994616589,0.008245721950920092,-0.0001250750436964966,36,1,
551,0.014322018250823021,0.008417649194598198,0,-1.5662682905652119,1.2371364538538565,0.012392714516156249,0.03501173758154942,0.022619023065393172,0.40960514066844345,0.007957344352992852,-0.4016477963154506,36,23,
552,1.0,0.008417649194598198,1,-0.6510351166922517,0.7399416637687946,0.7947328228167155,0.9862279362148708,0.19149511339815528,0.5026207644589223,0.9862280090649923,0.48360724460606996,36,13,
553,0.007860290817916393,0.008417649194598198,0,0.05282194025526117,0.058077460360764964,0.008050907661931382,0.008206710581564244,0.0001558029196328612,0.008175107896224491,0.00810584680746413,-6.926108876036119e-05,36,3,
554,0.011483602225780487,0.008417649194598198,0,-1.8379418980997002,3.3922521149987297,0.008263579246381091,0.017284178770043786,0.009020599523662695,0.32924170623947346,0.00746364550690891,-0.32177806073256454,36,18,
555,0.006897295825183392,0.008417649194598198,0,-0.7520469675011237,0.6215720676739824,0.009920770435460977,0.008227084590388196,-0.0016936858450727812,0.28536375556141136,0.14991412949083105,-0.1354496260705803,35,17,
556,0.9999784231185913,0.008417649194598198,1,-0.4061145960630318,0.5221259391167574,0.6249144236308996,0.7916644685190273,0.16675004488812772,0.36169733491835376,0.761012676173992,0.3993153412556383,36,16,
557,0.007638901472091675,0.008417649194598198,0,-0.7370466804309675,0.18796317813980787,0.023539156342546146,0.03637126211025235,0.012832105767706204,0.13463120149551996,0.02559498162008822,-0.10903621987543174,36,19,
558,0.7714777588844299,0.008417649194598198,1,-1.4309916680145462,0.8499069137140198,0.013968767131091206,0.45948618235221755,0.44551741522112637,0.011203257755330088,0.5483193345135078,0.5371160767581777,36,19,
559,0.9998680353164673,0.008417649194598198,1,-0.7759542905922802,0.28679497100938367,0.8162714199602811,0.9583348161799626,0.14206339621968156,0.2685700630467588,0.9861740006340873,0.7176039375873285,36,18,
560,0.9999992847442627,0.008417649194598198,1,-0.8104371049175573,0.3657945929450103,0.8962387608157264,0.7805078457523552,-0.11573091506337119,0.3638048891815169,0.8495699068945315,0.4857650177130146,36,20,
561,0.008223745040595531,0.008417649194598198,0,0.16045066742947978,0.12331433967350709,0.008359715704702668,0.008555034485956035,0.00019531878125336744,0.008474634365282126,0.008516677137878206,4.204277259607994e-05,36,3,
562,0.9999998807907104,0.008417649194598198,1,-1.1062519631113017,0.8365890068416469,0.23622899033907258,0.9857355463835927,0.7495065560445202,0.23624620728482582,0.8469528859387638,0.610706678653938,36,24,
563,1.0,0.008417649194598198,1,-0.6357593253398818,0.4332949581738204,0.7526910572519732,0.9804635379049513,0.22777248065297817,0.4971386579751793,0.9862265752421485,0.4890879172669692,36,15,
564,0.007423437666147947,0.008417649194598198,0,0.3303632075070434,0.1489615687783609,0.01000391383256231,0.008463346026837825,-0.001540567805724485,0.011622389113264424,0.00794197858444282,-0.003680410528821605,35,13,
565,0.0075921472162008286,0.008417649194598198,0,-3.7696709620914013,8.4625087047188,0.00819367942555497,0.010611774852602847,0.0024180954270478765,0.08888151856242783,0.003368508328700652,-0.08551301023372718,36,21,
566,0.009084715507924557,0.008417649194598198,0,0.29378273925393605,0.08662843701192614,0.008017034218129184,0.011396847122038402,0.0033798129039092177,0.011284236421084238,0.008764302655537095,-0.0025199337655471433,36,12,
567,0.9999550580978394,0.008417649194598198,1,-0.39724325958162765,0.3494076802330435,0.5164820870744534,0.9281472166379292,0.4116651295634758,0.2621285816337535,0.947476680080096,0.6853480984463425,36,18,
568,0.01238776370882988,0.008417649194598198,0,-52.815247794526464,108.22298379112785,0.008192383522529982,0.025929961508760854,0.017737577986230872,0.2479868240471761,0.009132052344890932,-0.23885477170228517,36,13,
569,0.999990701675415,0.008417649194598198,1,-0.4041922248367942,0.4066716507867018,0.10106739437301519,0.8322833992177884,0.7312160048447732,0.0140269608538577,0.859751865972713,0.8457249051188553,36,18,
570,0.9999755620956421,0.008417649194598198,1,-1.3767729789862762,0.9495159302307646,0.7934001963326914,0.7883296500787966,-0.005070546253894803,0.13750150227280683,0.9829830717709328,0.8454815694981259,36,19,
571,0.007452166639268398,0.008417649194598198,0,0.24407707975183524,0.11301157216545644,0.008080607331875298,0.008165732478826411,8.512514695111287e-05,0.011128562657783432,0.007260528302544522,-0.0038680343552389097,36,14,
572,1.0,0.008417649194598198,1,-0.5863472444619046,0.23237772495115333,0.6644728734139121,0.7967141635520724,0.13224129013816022,0.20812486732350657,0.9584472987852577,0.7503224314617511,36,14,
573,0.01086410228163004,0.008417649194598198,0,-0.7949038578014864,0.28920845108481247,0.6832882191261483,0.6922898820549663,0.009001662928817988,0.6604841297440646,0.07962519851086351,-0.5808589312332011,36,17,
574,1.0,0.008417649194598198,1,-0.164645663277527,0.13046058339151043,0.22313046792004465,0.7256763580311758,0.5025458901111312,0.22667678229334282,0.9861916369862027,0.7595148546928598,36,17,
575,0.777336597442627,0.008417649194598198,1,-0.9381359136550671,0.7958142077469135,0.7867796342406008,0.7240444043030341,-0.06273522993756675,0.2885620344407619,0.8624427735170078,0.5738807390762459,36,18,
576,0.007590947672724724,0.008417649194598198,0,-2.4921132105258765,2.72001173627806,0.008752096098448552,0.00929224765194314,0.0005401515534945878,0.11808696136410746,0.01163539013692311,-0.10645157122718435,35,20,
577,1.0,0.008417649194598198,1,-0.5513273324466057,0.40325279071878267,0.653589706790323,0.7084077000618186,0.05481799327149561,0.4906853586157196,0.9862280223104689,0.4955426636947493,36,15,
578,1.0,0.008417649194598198,1,-0.13690327619517992,0.31799632113639603,0.49013992825611136,0.9029510410829162,0.4128111128268049,0.33149802504593895,0.9584851796195532,0.6269871545736142,36,17,
579,0.9999991655349731,0.008417649194598198,1,-1.0255875789324052,1.2569253473037227,0.8485068175941705,0.7195887601113362,-0.12891805748283425,0.42761698040169976,0.9585435284405119,0.5309265480388121,36,19,
580,0.009318962693214417,0.008417649194598198,0,-1.1464342272157135,0.5396569192698457,0.057552314104719296,0.13096163879769543,0.07340932469297613,0.3442024932139449,0.31185028650280505,-0.032352206711139864,36,17,
581,0.9999992847442627,0.008417649194598198,1,-1.0895826554846004,0.7816414967216544,0.9861354596085018,0.5574200750263247,-0.42871538458217706,0.20926756728076235,0.8857005506288261,0.6764329833480638,36,22,
582,0.01023993268609047,0.008417649194598198,0,-1.2894464302770807,0.5974717786616873,0.6231780511120126,0.8901964279357344,0.26701837682372176,0.8739949179451084,0.7391828776388947,-0.13481204030621374,36,20,
583,0.010938039049506187,0.008417649194598198,0,-1.3596245235156559,2.1213003844876237,0.011372164202233156,0.010457154311653642,-0.0009150098905795143,0.05409890537460645,0.015198375564068558,-0.0389005298105379,36,15,
584,0.008459794335067272,0.008417649194598198,0,-0.010363812987020693,0.10322887627120536,0.008542523201968934,0.008406835271873409,-0.00013568793009552556,0.008538111061271694,0.008415327691990469,-0.00012278336928122496,36,1,
585,0.009957494214177132,0.008417649194598198,0,-0.9772602406458244,0.8640205378618804,0.32769195370908294,0.4706595725446407,0.14296761883555775,0.459882205458624,0.0732537067827902,-0.3866284986758338,35,17,
586,0.008957942947745323,0.008417649194598198,0,0.22636676281910262,0.11975110842953128,0.00896060340003007,0.008688616230049066,-0.00027198716998100454,0.009149025504787764,0.008539749813886981,-0.0006092756909007822,36,5,
587,0.00701247900724411,0.008417649194598198,0,-0.0969579440077926,0.22583296944656242,0.009172734192439488,0.008358917119247572,-0.0008138170731919157,0.01872454501156296,0.007817147964877742,-0.01090739704668522,35,17,
588,0.5999552011489868,0.008417649194598198,1,-0.9017131492689604,0.3804893909432832,0.6741348809348218,0.8251371768613657,0.1510022959265439,0.4526309921848962,0.8497927886330419,0.39716179644814564,36,14,
589,0.009933384135365486,0.008417649194598198,0,0.2601082072792683,0.16135851012864966,0.007464845354358355,0.008551931733058559,0.0010870863787002041,0.02436549087158508,0.004781344375159178,-0.0195841464964259,36,19,
590,0.007391613908112049,0.008417649194598198,0,0.3991258322139216,0.1875422396239018,0.009715979479046332,0.007234151772637335,-0.002481827706408997,0.012648557261046436,0.005347705109872752,-0.007300852151173684,36,13,
591,1.0,0.008417649194598198,1,-1.0296565025585855,0.6349732012758277,0.39921858921592235,0.709178787596306,0.3099601983803837,0.2019560898574646,0.6512979969026496,0.44934190704518495,36,18,
592,1.0,0.008417649194598198,1,-0.3213937798502156,0.5403446360061691,0.5328791845822707,0.8753277371069998,0.34244855252472917,0.3630717234529817,0.9307160087272577,0.567644285274276,36,18,
593,1.0,0.008417649194598198,1,-0.4776464632874582,0.2764765085462804,0.5851234887314335,0.9686488811340597,0.3835253924026262,0.07606321071055966,0.9193449156979719,0.8432817049874123,36,18,
594,0.9863961935043335,0.008417649194598198,1,-0.5366723870928727,0.3812354170414587,0.855811088035504,0.8145925142000325,-0.04121857383547145,0.18350164394297633,0.9214070745899031,0.7379054306469268,36,20,
595,1.0,0.008417649194598198,1,-0.9193057836757053,0.9545479767237239,0.27009556777024024,0.948008014794646,0.6779124470244058,0.12599664760403423,0.9581149028769385,0.8321182552729043,36,18,
596,0.012497435323894024,0.008417649194598198,0,-0.3036103204389427,0.27423151395673634,0.28827815076025826,0.7317547078710049,0.4434765571107467,0.7294705913971281,0.06893246322963024,-0.6605381281674979,36,19,
597,0.008179623633623123,0.008417649194598198,0,-0.06605968491228591,0.13145738309763996,0.008256035936730249,0.008443543048841613,0.00018750711211136355,0.008256035936730249,0.008443543048841613,0.00018750711211136355,35,0,
598,0.9999996423721313,0.008417649194598198,1,-0.29767414120656754,0.5108199475809874,0.45468040934876947,0.9860994153552585,0.531419006006489,0.2867981311832775,0.9861011803150177,0.6993030491317402,36,21,
599,0.00844430923461914,0.008417649194598198,0,-0.06369687763958447,0.23919211287502,0.008998532055152787,0.011427840010987386,0.0024293079558345993,0.01646646099268562,0.00951731748258074,-0.00694914351010488,36,18,
600,0.006802043411880732,0.008417649194598198,0,-0.8312180102334358,1.4880548072673183,0.007193112939906617,0.008241675289658208,0.0010485623497515908,0.023061540133009352,0.006014973584872982,-0.01704656654813637,36,16,
601,0.012164118699729443,0.008417649194598198,0,-0.9801441034750829,0.7102851152692644,0.078169606703644,0.1005012401793566,0.022331633475712598,0.06451898432957628,0.014684702011032237,-0.049834282318544046,36,16,
602,0.9999997615814209,0.008417649194598198,1,-0.10135552328403268,0.14026798525358736,0.8881988508833779,0.8350050877779721,-0.0531937631054058,0.10798421203616232,0.9862143264876471,0.8782301144514848,36,21,
603,0.9943511486053467,0.008417649194598198,1,-0.575396569967408,0.4952726149611474,0.4947977687155953,0.40566026647381853,-0.08913750224177674,0.06948289958485268,0.8546609357775498,0.7851780361926971,36,17,
604,0.008092118427157402,0.008417649194598198,0,0.3081581982697652,0.17434232604069294,0.00904007367272344,0.009334461944591668,0.0002943882718682272,0.011890272014877861,0.007608807606933016,-0.004281464407944845,36,14,
605,0.994698166847229,0.008417649194598198,1,-0.9605415895888129,0.8067695988769578,0.7094507019234393,0.9172340453498894,0.2077833434264501,0.24397759445855668,0.9661684222519397,0.722190827793383,36,16,
606,0.016260642558336258,0.008417649194598198,0,-0.5744023395650861,0.2345761132354228,0.21681788439551988,0.17102427110593352,-0.045793613289586366,0.6651246004686172,0.20108944876119497,-0.46403515170742227,36,23,
607,0.0163290873169899,0.008417649194598198,0,-0.44564855874710857,0.5492043619681669,0.00803247731851621,0.013742818658809284,0.005710341340293074,0.01181172201823857,0.011292400408441003,-0.000519321609797568,36,12,
608,0.04889632761478424,0.008417649194598198,0,-0.7787747957320671,0.3104826446432081,0.2143947970212644,0.011204674970498573,-0.20319012205076584,0.6095025419878464,0.11783477366649701,-0.49166776832134934,36,18,
609,0.008136006072163582,0.008417649194598198,0,-0.9326971048533526,0.5489306430607032,0.011100678704679012,0.011243438613342328,0.0001427599086633157,0.4283147370184048,0.08415029571753825,-0.34416444130086654,36,18,
610,0.9999953508377075,0.008417649194598198,1,-0.7195562209480872,0.7462864694281878,0.6846906102513718,0.7178447054616232,0.033154095210251366,0.2657172852397404,0.8865976391567124,0.620880353916972,36,18,
611,0.9998376369476318,0.008417649194598198,1,-25.369914016345945,55.43133535687301,0.3485133032038224,0.9854156557056638,0.6369023525018414,0.4591261363939643,0.9862015148003895,0.5270753784064253,36,18,
612,0.008185048587620258,0.008417649194598198,0,-0.04772812636925652,0.0324872600496823,0.00827035250970059,0.00841716374270618,0.00014681123300558895,0.00827035250970059,0.00841716374270618,0.00014681123300558895,36,0,
613,1.0,0.008417649194598198,1,-0.8666530344513189,0.1491070249720031,0.5417657413059948,0.9447846346431307,0.4030188933371359,0.09707331463216182,0.9398967747886976,0.8428234601565358,36,24,
614,0.008907358162105083,0.008417649194598198,0,0.5880496308979105,0.11143091902284909,0.009056883760624463,0.008572488298846615,-0.0004843954617778472,0.010508083712516558,0.00764269417979651,-0.002865389532720047,36,9,
615,0.031309813261032104,0.008417649194598198,0,-0.018732906122112158,0.14648000146753612,0.4234371725081776,0.6243149124396343,0.20087773993145674,0.7396911989328349,0.11197293792798493,-0.62771826100485,36,18,
616,0.3099350929260254,0.008417649194598198,0,-0.42461869819242226,0.40734082138926786,0.22561264593645725,0.689287286872665,0.4636746409362078,0.6564913778307123,0.25174935091497386,-0.40474202691573846,36,17,
617,0.9993969202041626,0.008417649194598198,1,-0.44722072299219484,0.3627296039990916,0.13245884587700457,0.7386869951668712,0.6062281492898667,0.018649645074725007,0.8147603453447421,0.7961107002700171,36,20,
618,0.999566376209259,0.008417649194598198,1,-0.42261935376937154,0.1934359154970026,0.7196794265570738,0.903288759372016,0.18360933281494218,0.02343830181748446,0.9490702221066588,0.9256319202891744,36,21,
619,0.026044677942991257,0.008417649194598198,0,-0.9132385867012734,0.5018126413132524,0.21752132929395881,0.21656188495560652,-0.0009594443383522944,0.4379762404908737,0.031010645260620445,-0.4069655952302532,36,19,
620,0.008026696741580963,0.008417649194598198,0,-0.027569073326056227,0.04519624273978652,0.008249867321657283,0.008215255822454179,-3.4611499203104565e-05,0.008262817109269755,0.008197971247136593,-6.484586213316261e-05,35,1,
621,0.00942750833928585,0.008417649194598198,0,-1.298542751237313,1.8266134375975278,0.012515184676481618,0.010373590772764549,-0.002141593903717069,0.15007542508343855,0.005434875418763517,-0.14464054966467502,36,20,
622,0.018060145899653435,0.008417649194598198,0,-0.9314426087170486,1.5231328653924772,0.09805650024726574,0.021923415078264143,-0.0761330851690016,0.20780403091986144,0.02519251975334353,-0.18261151116651791,36,13,
623,1.0,0.008417649194598198,1,-0.6842371019630881,0.3157332074442784,0.16054916062516056,0.706495492046492,0.5459463314213314,0.041147754053982764,0.5475464041551782,0.5063986501011954,36,17,
624,1.0,0.008417649194598198,1,-0.8933643771646681,0.3524697441664023,0.8891536964931424,0.9855833732419543,0.09642967674881198,0.17547755778974133,0.9855920076370239,0.8101144498472825,36,24,
625,0.008330718614161015,0.008417649194598198,0,-7.577908151910537,15.516704911820185,0.009554986816106571,0.011295715269322198,0.001740728453215627,0.04244400475484631,0.00707331462116498,-0.03537069013368133,36,21,
626,1.0,0.008417649194598198,1,-0.7433946145704606,0.5244667766884235,0.24751931168000865,0.9171361782484584,0.6696168665684498,0.016652647468913727,0.9728917752703031,0.9562391278013894,36,17,
627,0.007955184206366539,0.008417649194598198,0,0.2445936678772182,0.07536895612271503,0.009132746762285633,0.008978356348557601,-0.00015439041372803178,0.009869678540983133,0.00823012882998834,-0.0016395497109947931,36,7,
628,0.0065876091830432415,0.008417649194598198,0,-0.7407081273836267,0.5551477238972008,0.014720751878081096,0.15524182297910255,0.14052107110102147,0.3679471189906407,0.018619675357412133,-0.34932744363322854,36,20,
629,0.9590463638305664,0.008417649194598198,1,-1.0184164792836599,0.9589786623083462,0.3480872236050803,0.8895371129037811,0.5414498892987007,0.12020883683575878,0.9241321123230996,0.8039232754873408,36,19,
630,1.0,0.008417649194598198,1,-1.3042957299169629,0.8354109676285301,0.9583372038970185,0.9862279660171933,0.027890762120174828,0.5945104576188989,0.9862275189823575,0.39171706136345863,36,17,
631,0.008382878266274929,0.008417649194598198,0,0.41386975944064713,0.2038395974428812,0.00927869057179325,0.00874606514763501,-0.0005326254241582416,0.009956107112682527,0.008349013954607975,-0.0016070931580745521,36,6,
632,1.0,0.008417649194598198,1,-0.8427231257722585,0.5608270541270057,0.923460616791595,0.9855872061517503,0.06212658936015536,0.984525817963812,0.9862280223104689,0.0017022043466569103,36,17,
633,0.9999973773956299,0.008417649194598198,1,-0.9023699935243608,0.34453987360825544,0.23099623386504248,0.850290901889442,0.6192946680243996,0.04351515127457405,0.9029130987437384,0.8593979474691643,36,23,
634,0.9995200634002686,0.008417649194598198,1,-0.7654157430016142,0.4928191664743714,0.034510312235761856,0.8758495419476983,0.8413392297119364,0.33588486307954146,0.9592996573903494,0.6234147943108079,36,21,
635,1.0,0.008417649194598198,1,-0.5920691638404019,0.44852384240669396,0.6278915243844192,0.9306724707647744,0.30278094638035524,0.29171280231745467,0.7943972448507944,0.5026844425333398,36,18,
636,0.007553362287580967,0.008417649194598198,0,-0.5222022153841472,0.33888719781099597,0.10824096294689096,0.014409908306940146,-0.09383105463995081,0.5027406244642204,0.06378541255490126,-0.43895521190931913,36,19,
637,0.21598149836063385,0.008417649194598198,0,-0.35379825356634526,0.6018674482405192,0.28850129245418227,0.4593061855994165,0.17080489314523423,0.5513153399580107,0.03351198843706192,-0.5178033515209488,36,17,
638,1.0,0.008417649194598198,1,-0.48214242377016114,0.8040731435913863,0.6677207899858685,0.9862280223104689,0.31850723232460043,0.11195973478743616,0.9862182752953634,0.8742585405079273,36,16,
639,1.0,0.008417649194598198,1,-1.1100646412763235,0.7463682375370021,0.8366342824366357,0.901382455443834,0.06474817300719826,0.3921887617972164,0.9854691111379199,0.5932803493407035,36,17,
640,0.9928814172744751,0.008417649194598198,1,-0.6622495821152651,0.5993565649663704,0.9584869565442204,0.9149637122948965,-0.04352324424932397,0.7114982623671507,0.9645924344658852,0.2530941720987344,36,20,
641,0.008948342874646187,0.008417649194598198,0,-1.264715472772334,0.46097857750517857,0.3144146984236108,0.27060797859707636,-0.043806719826534446,0.4634703115249674,0.03088044291018748,-0.43258986861477994,36,17,
642,0.008421283215284348,0.008417649194598198,0,-0.7015864791153474,0.7275644870743022,0.009408878668078352,0.011354894084589822,0.00194601541651147,0.02099598071404866,0.00951028008546148,-0.011485700628587182,35,15,
643,0.008130486123263836,0.008417649194598198,0,-0.0573283328569135,0.04233044431220125,0.008269596793171432,0.008329711181835996,6.0114388664564075e-05,0.008269596793171432,0.008329711181835996,6.0114388664564075e-05,36,0,
644,1.0,0.008417649194598198,1,-0.7320023572590688,0.426401787340548,0.49208916391320584,0.6829308642209814,0.19084170030777553,0.2923752120064171,0.8567903133160953,0.5644151013096783,36,19,
645,0.00898575596511364,0.008417649194598198,0,0.31602032179161826,0.0839765287427485,0.00881420213004781,0.010343538830056785,0.0015293367000089753,0.011590242799785402,0.008026248891837895,-0.003563993907947507,36,15,
646,0.012568031437695026,0.008417649194598198,0,-5.2499325518124484,5.687053698045823,0.012515652601400183,0.030541515753914915,0.018025863152514733,0.014589711700359153,0.005987265774618006,-0.008602445925741147,36,18,
647,0.9999971389770508,0.008417649194598198,1,-1.43585491018797,0.9174381483000225,0.9093678635545076,0.7763775077958902,-0.1329903557586174,0.4595855757742046,0.9718935795956188,0.5123080038214143,36,17,
648,0.031069401651620865,0.008417649194598198,0,-1.383045597848454,0.5784476615239796,0.14170987664894913,0.17120389408794126,0.02949401743899213,0.2550618143803957,0.0722519105621807,-0.18280990381821502,36,15,
649,0.008759768679738045,0.008417649194598198,0,0.4408635352786159,0.11684111104621427,0.007930352960506249,0.009467402912883295,0.0015370499523770457,0.009380531950025923,0.008270061510201128,-0.0011104704398247952,36,8,
650,0.008342485874891281,0.008417649194598198,0,0.020439987976281482,0.11049481197368735,0.008770441093171636,0.008153468991319338,-0.0006169721018522978,0.008780893041855758,0.008170280139893293,-0.0006106129019624647,36,2,
651,1.0,0.008417649194598198,1,-0.8309792342504825,0.7381969243826038,0.8371778577824848,0.8885868349655841,0.051408977183099336,0.48632736491142875,0.8662621350376867,0.3799347701262579,36,17,
652,0.007192916702479124,0.008417649194598198,0,-0.26503264581677366,0.2674824579565705,0.02294002620813747,0.04977830082902478,0.026838274620887306,0.4436905474738322,0.009843491405061085,-0.4338470560687711,36,15,
653,0.9999933242797852,0.008417649194598198,1,-0.5891526298439483,0.5040439567290237,0.5387598048387695,0.8745433563766322,0.33578355153786266,0.32770084601466765,0.9861823982662625,0.6584815522515949,36,22,
654,0.8323900699615479,0.008417649194598198,1,-6.521253718342782,12.776937922732763,0.012121480713774859,0.42857896867725587,0.41645748796348103,0.012121067788008194,0.5857771320475472,0.5736560642595391,36,20,
655,0.9998767375946045,0.008417649194598198,1,-1.0643269250227276,1.3904436979678334,0.8543147199218056,0.9829207849171427,0.1286060649953371,0.40556300331944567,0.9681858635611005,0.5626228602416548,36,18,
656,0.007923861034214497,0.008417649194598198,0,0.2356758855390531,0.1421371142750269,0.008122810731745428,0.008373002366473278,0.00025019163472785044,0.00869399510944883,0.007885902085238032,-0.0008080930242107976,36,7,
657,0.009205712005496025,0.008417649194598198,0,-13.414809280654714,29.00540463360399,0.009835199452936648,0.009388394032915432,-0.0004468054200212155,0.14548437656938198,0.01012038462795317,-0.1353639919414288,36,14,
658,0.020485660061240196,0.008417649194598198,0,-0.22242526793759368,0.33270123255496087,0.6583644448417342,0.6217558880517672,-0.036608556789966995,0.7742046046057819,0.23737625045547342,-0.5368283541503085,36,18,
659,0.009048416279256344,0.008417649194598198,0,-0.004138581431008648,0.14601205607990242,0.01167401451513999,0.012437701173540618,0.0007636866584006287,0.016550926077697013,0.008911195340462856,-0.0076397307372341565,36,17,
660,1.0,0.008417649194598198,1,-1.2627103021099935,0.6331810633995304,0.5378609748314667,0.6251186258485997,0.08725765101713301,0.23520632986087345,0.9584592725279637,0.7232529426670903,36,17,
661,0.5270519256591797,0.008417649194598198,1,-0.7677645952402148,0.49260574479815256,0.8227900995148553,0.9419142597147989,0.11912416019994365,0.28670537690792725,0.9113594187527067,0.6246540418447795,36,22,
662,0.008071678690612316,0.008417649194598198,0,0.2524836525798785,0.10691267830287558,0.010252172929338284,0.008582561768384444,-0.0016696111609538402,0.012380369990650153,0.008208986927962137,-0.004171383062688015,36,14,
663,0.008879375644028187,0.008417649194598198,0,-2.017476310210663,3.9551920456975918,0.017560729782821406,0.009998880637188751,-0.007561849145632654,0.05174522668433686,0.01163026343824135,-0.040114963246095516,36,19,
664,0.008250568062067032,0.008417649194598198,0,-0.35506842058204996,0.43313027016126693,0.010210177964634366,0.007360167283978728,-0.0028500106806556387,0.009658450338368615,0.007613061681493289,-0.0020453886568753262,36,21,
